order_id,product_name,order_date,sales,quantity,profit
CA-2017-160031,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",2017-12-04,74.352,3,23.235
CA-2017-147844,"Adams ""While You Were Out"" Message Pads",2017-05-02,15.7,5,7.065
CA-2016-110975,"Bevis Oval Conference Table, Walnut",2016-12-25,313.176,2,-120.0508
CA-2014-141649,Eureka Sanitaire  Commercial Upright,2014-09-30,795.408,6,59.6556
CA-2014-124807,Xerox 1949,2014-07-12,35.856,9,12.9978
CA-2016-110009,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",2016-09-08,43.13,1,14.6642
CA-2017-168172,"Acme 10"" Easy Grip Assistive Scissors",2017-08-06,70.12,4,21.036
CA-2015-100146,"Bush Andora Bookcase, Maple/Graphite Gray Finish",2015-05-14,509.9575,5,41.9965
CA-2017-152079,Avery File Folder Labels,2017-01-20,11.52,5,4.176
CA-2016-129728,36X48 HARDFLOOR CHAIRMAT,2016-05-30,167.84,8,11.7488
CA-2014-121769,Riverside Furniture Stanwyck Manor Table Series,2014-04-08,172.11,1,-94.6605
CA-2014-103058,Case Logic 2.4GHz Wireless Keyboard,2014-07-23,99.98,2,7.9984
CA-2017-121125,LG G3,2017-05-30,156.792,1,17.6391
US-2016-114013,SAFCO Arco Folding Chair,2016-03-13,386.68,2,-5.524
CA-2017-135069,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,2017-04-10,195.104,4,21.9492
CA-2016-101693,"Global Value Mid-Back Manager's Chair, Gray",2016-06-25,85.246,2,-6.089
US-2014-164763,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2014-03-17,11.43,3,5.3721
CA-2014-161249,"Super Bands, 12/Pack",2014-08-09,4.464,3,-0.9486
CA-2015-148180,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",2015-07-26,9.144,3,3.0861
CA-2014-165568,Pressboard Data Binders by Wilson Jones,2014-02-15,21.36,5,7.209
CA-2015-145457,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",2015-03-24,46.9,5,13.132
US-2017-163657,Acco Translucent Poly Ring Binders,2017-09-02,18.72,5,6.552
CA-2015-120446,Avery 51,2015-11-16,18.9,3,8.694
CA-2014-109932,Xerox 195,2014-12-09,10.688,2,3.7408
CA-2017-127474,Xerox 2,2017-02-03,5.184,1,1.8144
CA-2017-115448,"Executive Impressions 14"" Contract Wall Clock",2017-11-11,88.92,5,14.4495
CA-2017-105669,Newell Chalk Holder,2017-09-17,9.912,3,3.2214
CA-2017-134796,Geemarc AmpliPOWER60,2017-06-25,148.48,2,16.704
CA-2016-137743,Avery 498,2016-07-30,9.248,4,3.1212
CA-2015-137974,Konftel 250 Conference phone - Charcoal black,2015-04-16,569.64,2,148.1064
US-2015-136987,Canon PC-428 Personal Copier,2015-04-11,639.968,4,215.9892
CA-2015-138485,Microsoft Natural Keyboard Elite,2015-02-27,538.92,9,80.838
CA-2016-103709,"Eberhard Faber 3 1/2"" Golf Pencils",2016-09-08,14.88,2,3.72
CA-2016-138282,Staple holder,2016-05-19,87.84,8,23.7168
CA-2017-148985,Dax Clear Box Frame,2017-11-11,34.92,4,11.8728
CA-2014-138100,Easy-staple paper,2014-09-15,14.94,3,7.0218
CA-2015-100734,Avery Hidden Tab Dividers for Binding Systems,2015-09-15,3.576,4,-2.8608
CA-2016-139997,Hewlett Packard 310 Color Digital Copier,2016-07-01,1499.95,5,449.985
CA-2016-109652,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",2016-04-10,13.568,4,3.2224
CA-2014-167199,Global Deluxe High-Back Manager's Chair,2014-01-06,2573.82,9,746.4078
CA-2016-124583,Globe Weis Peel & Seel First Class Envelopes,2016-09-01,12.78,1,5.751
CA-2014-113964,Avery Binding System Hidden Tab Executive Style Index Sets,2014-09-23,18.464,4,6.924
CA-2014-129938,"Global Wood Trimmed Manager's Task Chair, Khaki",2014-12-15,445.802,7,-108.2662
CA-2017-135111,Staples in misc. colors,2017-12-28,2.48,1,0.868
US-2015-134558,Xerox 1903,2015-12-19,29.9,5,14.651
CA-2017-157196,Xerox 1996,2017-11-05,12.96,2,6.2208
CA-2015-108672,"Seth Thomas 13 1/2"" Wall Clock",2015-09-10,106.68,6,33.0708
US-2017-118598,iOttie HLCRIO102 Car Mount,2017-11-16,119.94,6,5.997
US-2017-160836,Xerox 1953,2017-09-11,10.272,3,3.21
CA-2017-121048,Acco Suede Grain Vinyl Round Ring Binder,2017-07-14,4.448,2,1.4456
US-2017-120147,Manco Dry-Lighter Erasable Highlighter,2017-03-30,6.08,2,2.0672
CA-2016-158043,Staple envelope,2016-01-31,23.36,2,11.68
US-2017-106579,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",2017-06-08,12.176,4,-18.8728
CA-2014-115889,AT&T CL82213,2014-11-02,46.384,2,5.2182
US-2017-161935,Xerox 1950,2017-07-14,9.248,2,3.3524
US-2017-167920,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",2017-12-09,29.36,2,13.5056
CA-2016-162383,Recycled Easel Ring Binders,2016-09-05,8.952,2,-7.46
CA-2014-125731,Peel & Seel Envelopes,2014-09-10,21.728,7,7.6048
US-2017-106145,Staple envelope,2017-09-26,71.88,6,33.0648
CA-2016-107146,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2016-06-17,266.352,3,-13.3176
US-2017-134642,"Global High-Back Leather Tilter, Burgundy",2017-02-25,196.784,2,-22.1382
US-2017-160143,Acme Tagit Stainless Steel Antibacterial Scissors,2017-03-31,29.7,3,8.019
CA-2017-103415,Tensor Brushed Steel Torchiere Floor Lamp,2017-12-03,13.592,2,-14.2716
CA-2016-106460,Xerox 1880,2016-02-19,70.88,2,33.3136
US-2017-112347,Letter Size Cart,2017-12-02,114.288,1,12.8574
CA-2014-103492,Motorola Droid Maxx,2014-10-10,719.952,6,71.9952
CA-2016-136595,"Executive Impressions 12"" Wall Clock",2016-09-05,21.204,3,-11.6622
CA-2014-140396,"Peel & Seel Recycled Catalog Envelopes, Brown",2014-11-20,34.74,3,17.37
CA-2014-114181,Bestar Classic Bookcase,2014-05-10,349.965,7,-216.9783
CA-2017-159506,Xerox 1909,2017-11-27,158.28,6,72.8088
US-2014-137155,Kensington 7 Outlet MasterPiece Power Center,2014-11-01,533.94,3,154.8426
CA-2016-105746,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",2016-12-30,170.786,1,0.0
US-2016-104815,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",2016-09-03,198.744,4,0.0
CA-2017-157672,Logitech MX Performance Wireless Mouse,2017-10-05,63.824,2,13.5626
US-2016-166660,Global Deluxe High-Back Office Chair in Storm,2016-01-30,435.168,4,-59.8356
CA-2017-140802,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,2017-04-21,47.976,3,8.3958
CA-2014-133830,Prang Colored Pencils,2014-12-05,26.46,9,11.907
CA-2014-100916,"Eldon Base for stackable storage shelf, platinum",2014-10-21,194.7,5,9.735
CA-2015-129532,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2015-12-08,221.96,2,4.4392
CA-2014-134726,"Maxell 74 Minute CD-R Spindle, 50/Pack",2014-11-02,41.94,2,15.0984
CA-2016-138597,Hon Every-Day Series Multi-Task Chairs,2016-12-18,563.94,3,112.788
CA-2015-123113,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2015-11-23,2625.12,8,735.0336
CA-2015-169656,Fellowes High-Stak Drawer Files,2015-08-13,422.856,3,15.8571
CA-2015-142734,Novimex Turbo Task Chair,2015-04-16,127.764,2,2.8392
CA-2014-163223,Samsung Galaxy S4 Active,2014-03-21,3499.93,7,909.9818
CA-2017-122945,DAX Cubicle Frames - 8x10,2017-11-16,17.31,3,5.193
CA-2015-139738,Boston KS Multi-Size Manual Pencil Sharpener,2015-09-25,128.744,7,12.8744
CA-2016-158778,"6"" Cubicle Wall Clock, Black",2016-09-05,58.248,9,11.6496
CA-2017-119655,Premium Transparent Presentation Covers by GBC,2017-04-20,146.86,7,70.4928
CA-2015-164567,Jabra SPEAK 410,2015-06-15,225.576,3,22.5576
CA-2014-131947,Newell 313,2014-09-17,5.248,2,0.4592
CA-2016-152520,Xerox 213,2016-07-08,12.96,2,6.2208
CA-2016-101791,36X48 HARDFLOOR CHAIRMAT,2016-05-27,25.176,3,-33.3582
CA-2017-121195,Economy Rollaway Files,2017-12-24,264.32,2,19.824
CA-2017-163209,Xerox 2,2017-05-03,25.92,4,12.4416
CA-2014-133354,Xerox 220,2014-02-22,19.44,3,9.3312
US-2015-130491,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2015-02-08,9.54,2,4.293
CA-2015-113740,"DAX Value U-Channel Document Frames, Easel Back",2015-08-24,14.91,3,4.6221
CA-2014-148425,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2014-11-30,6.642,9,-4.428
CA-2016-144309,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",2016-12-10,18.54,2,8.7138
CA-2017-151225,Chromcraft Rectangular Conference Tables,2017-10-27,189.576,1,9.4788
US-2014-144078,Logitech Mobile Speakerphone P710e - speaker phone,2014-11-25,539.92,5,47.243
CA-2014-124464,Belkin 7 Outlet SurgeMaster II,2014-07-14,39.48,1,11.0544
CA-2015-136805,Harmony Air Purifier,2015-05-23,850.5,5,245.7
US-2015-159499,Fellowes Command Center 5-outlet power strip,2015-11-21,325.632,6,28.4928
CA-2014-162089,Airmail Envelopes,2014-03-30,335.72,5,113.3055
US-2017-158526,DMI Arturo Collection Mission-style Design Wood Chair,2017-12-29,1207.84,8,314.0384
CA-2017-104885,Newell 34,2017-03-02,59.52,3,15.4752
US-2016-157490,Zebra GK420t Direct Thermal/Thermal Transfer Printer,2016-10-06,703.71,6,-938.28
CA-2015-161452,GuestStacker Chair with Chrome Finish Legs,2015-04-05,892.224,3,89.2224
US-2014-115196,"3D Systems Cube Printer, 2nd Generation, White",2014-09-09,1299.99,2,-571.9956
CA-2016-138968,Avery Round Ring Poly Binders,2016-03-15,4.544,2,1.6472
CA-2015-101889,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2015-12-27,1548.99,9,-464.697
CA-2017-110821,Logitech K350 2.4Ghz Wireless Keyboard,2017-08-07,119.448,3,-13.4379
CA-2015-121552,Newell 316,2015-03-22,19.56,4,5.4768
CA-2015-107685,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2015-11-30,80.96,4,29.1456
US-2014-120740,Belkin F9G930V10-GRY 9 Outlet Surge,2014-04-15,106.96,2,31.0184
CA-2017-155740,GBC ProClick Punch Binding System,2017-07-30,76.776,4,-53.7432
CA-2017-146493,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",2017-06-01,53.9,5,25.872
CA-2014-105417,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",2014-01-07,76.728,3,-53.7096
US-2017-141509,Newell 334,2017-09-29,99.2,5,25.792
CA-2017-139493,Fluorescent Highlighters by Dixon,2017-09-13,15.92,5,2.786
CA-2014-151967,Tenex Chairmats For Use with Hard Floors,2014-10-22,129.92,4,10.3936
US-2016-140158,Ibico Plastic Spiral Binding Combs,2016-10-04,30.4,1,13.984
CA-2015-130974,Xerox 1977,2015-11-27,40.08,6,19.2384
CA-2017-133487,Eureka The Boss Cordless Rechargeable Stick Vac,2017-05-06,152.94,3,41.2938
CA-2014-142951,"Maxell 74 Minute CDR, 10/Pack",2014-10-08,23.472,3,4.9878
CA-2014-133592,Xerox 1917,2014-12-31,195.64,4,91.9508
CA-2015-120782,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,2015-04-28,186.732,1,41.496
CA-2015-116876,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2015-02-14,26.424,9,9.5787
CA-2016-169838,Chromcraft Round Conference Tables,2016-11-25,1568.61,9,329.4081
US-2017-128951,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,2017-07-15,179.94,3,50.3832
CA-2014-102330,Alphabetical Labels for Top Tab Filing,2014-12-29,88.8,6,44.4
CA-2016-118899,"Global Stack Chair with Arms, Black",2016-03-22,167.888,7,14.6902
CA-2017-107958,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",2017-07-02,163.96,5,59.4355
CA-2017-151799,Canon PC1080F Personal Copier,2017-12-14,1199.98,2,467.9922
CA-2016-114601,Xerox 1950,2016-08-26,11.56,2,5.6644
CA-2017-100237,Avery Hi-Liter Smear-Safe Highlighters,2017-10-15,11.68,2,4.2048
CA-2014-139542,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",2014-10-25,40.776,3,0.5097
US-2015-142811,Samsung HM1900 Bluetooth Headset,2015-04-02,87.8,5,32.925
CA-2017-139353,"Computer Room Manger, 14""",2017-10-28,77.952,3,15.5904
CA-2014-150203,Fellowes 8 Outlet Superior Workstation Surge Protector,2014-12-05,250.26,6,72.5754
US-2017-101518,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",2017-11-03,40.776,3,0.5097
CA-2015-149636,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",2015-01-06,29.6,5,9.25
US-2017-146213,Microsoft Wireless Mobile Mouse 4000,2017-09-09,159.96,4,51.1872
CA-2015-108588,Newell 34,2015-01-05,59.52,3,15.4752
US-2017-138086,Hoover Commercial SteamVac,2017-04-16,40.74,3,12.222
CA-2015-139374,Global Commerce Series Low-Back Swivel/Tilt Chairs,2015-09-10,179.886,1,-2.5698
CA-2016-113978,Hoover Shoulder Vac Commercial Portable Vacuum,2016-09-25,286.256,1,17.891
US-2015-150231,Avery Hi-Liter Smear-Safe Highlighters,2015-03-16,17.52,3,6.3072
CA-2016-106915,DIXON Ticonderoga Erasable Checking Pencils,2016-11-26,17.856,4,4.2408
US-2016-109260,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),2016-09-26,431.976,3,-75.5958
CA-2017-104850,"Global Wood Trimmed Manager's Task Chair, Khaki",2017-06-13,291.136,4,-25.4744
CA-2017-140508,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,2017-09-18,114.848,4,35.89
CA-2017-143294,Xerox 1977,2017-06-02,10.688,2,3.7408
CA-2016-165673,"TOPS Voice Message Log Book, Flash Format",2016-05-15,15.232,4,5.5216
CA-2017-134418,BIC Brite Liner Highlighters,2017-09-15,12.42,3,5.2164
US-2016-106313,Xerox 202,2016-08-22,19.44,3,9.3312
CA-2014-105872,Wilson Jones Legal Size Ring Binders,2014-05-30,70.368,4,26.388
CA-2017-108287,Newell 310,2017-12-18,12.672,9,1.4256
CA-2017-141103,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,2017-07-30,89.95,5,43.176
CA-2014-154781,Tops Wirebound Message Log Books,2014-11-21,6.58,2,3.0268
CA-2015-147816,Samsung HM1900 Bluetooth Headset,2015-09-24,35.12,2,13.17
CA-2017-105326,Xerox 203,2017-08-20,25.92,4,12.4416
CA-2016-133613,Ibico Presentation Index for Binding Systems,2016-06-17,7.96,2,3.7412
CA-2015-109113,Maxell 4.7GB DVD+RW 3/Pack,2015-12-19,25.488,2,4.779
CA-2015-156153,Bagged Rubber Bands,2015-05-31,7.56,6,0.3024
CA-2015-133242,"Seth Thomas 8 1/2"" Cubicle Clock",2015-06-18,60.84,3,19.4688
CA-2015-158323,Dana Swing-Arm Lamps,2015-11-30,17.088,2,1.068
CA-2015-161795,"OIC #2 Pencils, Medium Soft",2015-12-21,3.008,2,0.3384
CA-2017-100902,Xerox 1938,2017-11-17,268.24,7,93.884
CA-2017-112844,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",2017-11-13,43.6,4,12.208
CA-2016-158925,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",2016-10-24,15.552,3,5.4432
CA-2014-155390,Xerox 1909,2014-12-06,42.208,2,13.7176
CA-2017-123071,Xerox 1998,2017-12-03,10.368,2,3.6288
CA-2017-156391,Prang Drawing Pencil Set,2017-09-26,2.224,1,0.556
CA-2015-103093,Staple envelope,2015-02-03,74.52,9,35.0244
US-2017-118941,Newell 312,2017-08-12,17.52,3,5.256
CA-2015-169299,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2015-08-24,7.152,3,0.7152
CA-2017-154088,Xerox 1968,2017-11-12,26.72,5,9.352
CA-2016-155978,Apple iPhone 5,2016-08-01,1039.728,2,90.9762
CA-2016-108196,GBC Ibimaster 500 Manual ProClick Binding System,2016-11-25,456.588,2,-304.392
CA-2016-152800,Poly String Tie Envelopes,2016-04-13,6.12,3,2.8764
CA-2014-166961,Staple holder,2014-12-27,10.98,1,2.9646
CA-2016-139381,Eureka The Boss Cordless Rechargeable Stick Vac,2016-04-18,203.92,4,55.0584
CA-2015-132136,Avery Premier Heavy-Duty Binder with Round Locking Rings,2015-03-08,8.568,3,-14.5656
CA-2016-162236,Eldon Portable Mobile Manager,2016-11-04,45.248,2,3.9592
US-2014-111353,Avery 485,2014-11-29,25.06,2,11.7782
US-2016-117037,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2016-05-17,2.89,1,-4.7685
CA-2017-160801,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",2017-09-19,4.842,3,-3.3894
CA-2016-108364,Wilson Jones Easy Flow II Sheet Lifters,2016-12-19,1.8,5,-2.88
CA-2017-169362,Logitech Wireless Touch Keyboard K400,2017-10-12,39.984,2,-1.4994
CA-2015-127481,Xerox 1930,2015-12-12,32.4,5,15.876
CA-2015-112711,Vtech CS6719,2015-07-12,307.168,4,30.7168
US-2015-145121,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",2015-10-02,26.9,5,13.181
CA-2017-166184,"#10 White Business Envelopes,4 1/8 x 9 1/2",2017-03-24,47.01,3,22.0947
CA-2017-157413,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2017-06-01,324.744,3,-77.1267
CA-2014-143637,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2014-03-24,40.48,2,14.5728
CA-2015-102260,Avery 510,2015-09-22,12.0,4,4.2
US-2016-137295,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",2016-01-08,30.828,7,-24.6624
CA-2016-134334,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",2016-02-14,4.77,1,2.1465
US-2017-109316,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2017-06-08,1497.666,2,140.9568
CA-2016-138478,Panasonic KP-150 Electric Pencil Sharpener,2016-10-21,113.22,3,29.4372
CA-2017-150469,Binder Clips by OIC,2017-01-26,11.84,8,5.6832
CA-2017-152436,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",2017-12-08,592.74,6,160.0398
CA-2016-169334,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",2016-10-21,111.672,9,6.9795
US-2014-115413,Newell 340,2014-08-26,8.64,3,2.5056
CA-2014-125150,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",2014-05-16,232.88,5,17.466
CA-2015-127327,"Global Fabric Manager's Chair, Dark Gray",2015-02-03,90.882,1,15.147
CA-2017-117114,ClearOne Communications CHAT 70 OC Speaker Phone,2017-10-31,508.768,4,38.1576
CA-2015-137302,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2015-04-26,63.936,3,6.3936
CA-2016-112382,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,2016-05-09,19.136,2,1.9136
CA-2015-128958,Crayola Colored Pencils,2015-01-24,13.12,5,2.132
CA-2015-106257,"Iceberg OfficeWorks 42"" Round Tables",2015-04-13,241.568,2,-15.098
CA-2015-149083,Global Super Steno Chair,2015-09-25,307.136,4,-11.5176
US-2014-137869,Poly String Tie Envelopes,2014-03-28,6.12,3,2.8764
CA-2016-116603,Belkin F5C206VTEL 6 Outlet Surge,2016-07-17,45.96,2,13.788
CA-2014-158470,GBC Durable Plastic Covers,2014-04-19,58.05,3,26.703
US-2017-123834,Hon 61000 Series Interactive Training Tables,2017-07-21,124.404,4,-21.3264
CA-2015-125976,Xerox 1988,2015-09-27,154.9,5,69.705
CA-2016-128706,DAX Two-Tone Silver Metal Document Frame,2016-02-27,16.192,2,-6.8816
CA-2016-104311,Akro Stacking Bins,2016-05-02,18.936,3,-3.7872
CA-2014-169649,Astroparche Fine Business Paper,2014-12-09,8.448,2,2.9568
CA-2015-144890,Xerox 1949,2015-12-25,9.96,2,4.8804
CA-2017-135587,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",2017-12-07,320.64,4,89.7792
CA-2014-103429,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",2014-05-30,25.584,2,8.9544
CA-2017-152261,GBC VeloBind Cover Sets,2017-03-02,18.528,4,-12.352
CA-2015-142993,Kingston Digital DataTraveler 16GB USB 2.0,2015-10-12,17.9,2,3.401
CA-2015-143364,SAFCO Boltless Steel Shelving,2015-07-14,272.736,3,-64.7748
CA-2014-100972,Xerox 1888,2014-11-19,166.44,3,79.8912
CA-2016-136994,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",2016-05-27,13.38,2,6.1548
US-2017-166233,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,2017-07-03,24.0,2,-2.7
CA-2017-122112,Security-Tint Envelopes,2017-09-25,24.448,4,8.8624
CA-2016-101672,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2016-10-03,6.16,2,2.9568
CA-2017-168403,Xerox 1930,2017-09-09,31.104,6,11.2752
CA-2015-148705,Avery 518,2015-03-12,5.04,2,1.764
CA-2016-160241,"Tenex Chairmat w/ Average Lip, 45"" x 53""",2016-11-29,242.176,4,-302.72
CA-2016-155747,Global Adaptabilities Conference Tables,2016-06-14,337.176,2,-118.0116
CA-2017-118017,Newell 344,2017-12-03,13.344,6,1.0008
CA-2016-113117,Xerox 1931,2016-08-16,32.4,5,15.552
CA-2016-148684,Newell 327,2016-12-25,19.89,9,5.3703
CA-2017-125367,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,2017-07-23,13.92,3,4.35
CA-2017-124744,Ibico Standard Transparent Covers,2017-06-21,82.4,5,40.376
CA-2017-128363,Belkin Premiere Surge Master II 8-outlet surge protector,2017-08-13,272.048,7,30.6054
CA-2015-126669,Xerox 1886,2015-11-07,76.64,2,26.824
US-2015-118766,Staple envelope,2015-10-15,4.464,1,1.674
CA-2016-112585,Hoover Shoulder Vac Commercial Portable Vacuum,2016-07-30,715.64,2,178.91
CA-2016-149762,Hon 4060 Series Tables,2016-12-03,268.704,3,6.7176
CA-2016-167605,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",2016-04-28,30.344,2,-31.8612
US-2017-105697,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",2017-08-25,25.696,2,1.9272
CA-2017-165323,Hewlett-Packard Desktjet 6988DT Refurbished Printer,2017-06-17,3404.5,5,1668.205
CA-2015-110891,"Global High-Back Leather Tilter, Burgundy",2015-11-20,344.372,4,-93.4724
CA-2017-100783,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2017-09-04,30.384,1,3.798
CA-2015-152513,Avery Premier Heavy-Duty Binder with Round Locking Rings,2015-07-04,22.848,2,7.4256
CA-2017-139822,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,2017-09-15,38.62,2,10.8136
CA-2017-107713,Avery Arch Ring Binders,2017-03-13,174.3,3,81.921
CA-2017-134096,Vtech CS6719,2017-09-24,383.96,5,38.396
CA-2016-125843,Avery Heavy-Duty EZD  Binder With Locking Rings,2016-08-13,22.32,4,10.7136
CA-2017-120404,Maxell 4.7GB DVD+R 5/Pack,2017-11-20,2.97,3,1.3365
CA-2017-167549,Safco Drafting Table,2017-07-25,298.116,6,-4.2588
CA-2016-120082,Newell 319,2016-03-25,59.52,3,17.856
US-2016-168095,Bevis Steel Folding Chairs,2016-07-15,230.28,3,23.028
CA-2017-166093,Staple envelope,2017-08-17,23.36,2,11.68
CA-2016-146325,"Global Task Chair, Black",2016-12-14,81.424,2,-9.1602
CA-2017-134194,Wilson Jones Legal Size Ring Binders,2017-12-25,39.582,9,-59.373
CA-2014-131009,Plymouth Boxed Rubber Bands by Plymouth,2014-03-01,18.84,5,-3.5325
CA-2015-145814,Accohide Poly Flexible Ring Binders,2015-11-19,5.984,2,2.244
CA-2014-138359,Rogers Profile Extra Capacity Storage Tub,2014-04-01,66.96,4,2.6784
CA-2017-131807,Global Deluxe High-Back Office Chair in Storm,2017-10-05,435.168,4,-59.8356
CA-2017-104864,Tennsco Commercial Shelving,2017-11-18,81.36,5,-19.323
CA-2015-138219,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",2015-03-23,33.36,4,16.68
CA-2016-157707,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",2016-10-10,90.882,3,-190.8522
US-2015-126753,Cisco IP Phone 7961G-GE VoIP phone,2015-08-16,519.792,4,-112.6216
CA-2014-166051,Samsung Galaxy Note 3,2014-05-31,659.97,3,197.991
CA-2015-113040,Avery Heavy-Duty EZD View Binder with Locking Rings,2015-08-27,5.104,1,1.6588
CA-2014-103800,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",2014-01-03,16.448,2,5.5512
CA-2014-113383,Kensington 6 Outlet Guardian Standard Surge Protector,2014-09-10,81.92,4,22.1184
CA-2017-152499,Staples,2017-01-22,15.12,5,4.914
CA-2016-151498,Round Ring Binders,2016-04-21,8.32,5,2.808
CA-2016-137939,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,2016-07-20,89.95,5,43.176
US-2016-117793,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",2016-08-23,25.2,4,11.592
CA-2016-133872,GBC Twin Loop Wire Binding Elements,2016-06-14,39.936,4,-26.624
US-2015-165743,Wilson Jones Custom Binder Spines & Labels,2015-11-20,4.896,3,-3.4272
US-2017-105998,Microsoft Sculpt Comfort Mouse,2017-11-03,199.75,5,87.89
US-2014-148194,"Eldon Regeneration Recycled Desk Accessories, Smoke",2014-05-04,12.18,7,3.8976
US-2015-151407,Cisco SPA508G,2015-11-08,263.96,4,76.5484
CA-2015-110870,Logitech Wireless Marathon Mouse M705,2015-12-12,299.94,6,128.9742
CA-2014-143210,Cisco IP Phone 7961G VoIP phone - Dark gray,2014-12-01,271.9,2,78.851
CA-2016-139808,"Alliance Super-Size Bands, Assorted Sizes",2016-10-07,93.36,12,0.9336
CA-2015-110863,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",2015-11-17,541.24,4,5.4124
CA-2014-127859,Xerox 1909,2014-03-17,126.624,6,41.1528
US-2015-136427,Griffin GC36547 PowerJolt SE Lightning Charger,2015-06-20,125.944,7,15.743
CA-2017-120168,GBC DocuBind P100 Manual Binding Machine,2017-05-25,663.92,5,207.475
US-2014-131870,Nu-Dell Executive Frame,2014-09-09,60.672,6,12.8928
CA-2017-114804,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,2017-10-17,52.792,1,4.6193
